Date,Price
,EPI
2015-07-27,18.69088363647461
2015-07-28,18.734312057495117
2015-07-29,18.873273849487305
2015-07-30,18.994876861572266
2015-07-31,19.21200180053711
2015-08-03,19.090408325195312
2015-08-04,19.22937774658203
2015-08-05,19.359655380249023
2015-08-06,19.272802352905273
2015-08-07,19.34228515625
2015-08-10,19.30754280090332
2015-08-11,18.899333953857422
2015-08-12,18.404268264770508
2015-08-13,18.378215789794922
2015-08-14,18.769052505493164
2015-08-17,18.56060028076172
2015-08-18,18.499807357788086
2015-08-19,18.534547805786133
2015-08-20,17.996055603027344
2015-08-21,17.379392623901367
2015-08-24,15.425189971923828
2015-08-25,16.467432022094727
2015-08-26,16.93644142150879
2015-08-27,17.39676856994629
2015-08-28,17.19700050354004
2015-08-31,17.066720962524414
2015-09-01,16.502172470092773
2015-09-02,16.719310760498047
2015-09-03,16.9190731048584
2015-09-04,16.241619110107422
2015-09-08,16.597713470458984
2015-09-09,16.510862350463867
2015-09-10,16.71062660217285
2015-09-11,16.875640869140625
2015-09-14,16.910388946533203
2015-09-15,17.01461410522461
2015-09-16,17.275175094604492
2015-09-17,17.362022399902344
2015-09-18,17.110151290893555
2015-09-21,17.33380889892578
2015-09-22,16.862022399902344
2015-09-23,16.809606552124023
2015-09-24,16.888235092163086
2015-09-25,16.862022399902344
2015-09-28,16.564973831176758
2015-09-29,16.818344116210938
2015-09-30,17.40370750427246
2015-10-01,17.220232009887695
2015-10-02,17.55223274230957
2015-10-05,18.085180282592773
2015-10-06,17.87549591064453
2015-10-07,18.128864288330078
2015-10-08,18.128864288330078
2015-10-09,18.137592315673828
2015-10-12,17.95412254333496
2015-10-13,17.7531795501709
2015-10-14,17.779394149780273
2015-10-15,18.137592315673828
2015-10-16,18.321073532104492
2015-10-19,18.24243927001953
2015-10-20,18.268646240234375
2015-10-21,18.085180282592773
2015-10-22,18.469594955444336
2015-10-23,18.460859298706055
2015-10-26,18.19001579284668
2015-10-27,18.032752990722656
2015-10-28,17.849285125732422
2015-10-29,17.68328857421875
2015-10-30,17.560970306396484
2015-11-02,17.7531795501709
2015-11-03,17.823074340820312
2015-11-04,17.595918655395508
2015-11-05,17.42991828918457
2015-11-06,17.394968032836914
2015-11-09,17.045501708984375
2015-11-10,16.940658569335938
2015-11-11,16.958126068115234
2015-11-12,16.888235092163086
2015-11-13,16.827083587646484
2015-11-16,17.263919830322266
2015-11-17,17.054229736328125
2015-11-18,17.02802276611328
2015-11-19,17.08918571472168
2015-11-20,17.18528938293457
2015-11-23,16.993083953857422
2015-11-24,17.106653213500977
2015-11-25,17.08918571472168
2015-11-27,17.12413215637207
2015-11-30,17.34255027770996
2015-12-01,17.386232376098633
2015-12-02,17.11539077758789
2015-12-03,16.914443969726562
2015-12-04,17.08918571472168
2015-12-07,16.80086898803711
2015-12-08,16.617395401000977
2015-12-09,16.40771484375
2015-12-10,16.556238174438477
2015-12-11,16.171815872192383
2015-12-14,16.442655563354492
2015-12-15,16.617395401000977
2015-12-16,16.966869354248047
2015-12-17,17.001811981201172
2015-12-18,16.984336853027344
2015-12-21,17.189037322998047
2015-12-22,17.14529800415039
2015-12-23,17.390230178833008
2015-12-24,17.407724380493164
2015-12-28,17.407724380493164
2015-12-29,17.390230178833008
2015-12-30,17.232770919799805
2015-12-31,17.372732162475586
2016-01-04,17.057815551757812
2016-01-05,17.26776123046875
2016-01-06,17.031579971313477
2016-01-07,16.436744689941406
2016-01-08,16.480480194091797
2016-01-11,16.681669235229492
2016-01-12,16.55921173095703
2016-01-13,16.375511169433594
2016-01-14,16.45423126220703
2016-01-15,15.850650787353516
2016-01-19,15.763175010681152
2016-01-20,15.50949478149414
2016-01-21,15.50074577331543
2016-01-22,15.920639038085938
2016-01-25,15.684450149536133
2016-01-26,15.894393920898438
2016-01-27,15.710692405700684
2016-01-28,15.798164367675781
2016-01-29,16.26178550720215
2016-02-01,16.11308479309082
2016-02-02,15.61446762084961
2016-02-03,15.798164367675781
2016-02-04,15.745681762695312
2016-02-05,15.710692405700684
2016-02-08,15.61446762084961
2016-02-09,15.343293190002441
2016-02-10,15.115850448608398
2016-02-11,14.582249641418457
2016-02-12,14.739710807800293
2016-02-16,14.800939559936523
2016-02-17,15.072113990783691
2016-02-18,14.940896987915039
2016-02-19,14.940896987915039
2016-02-22,15.247062683105469
2016-02-23,14.844675064086914
2016-02-24,14.818432807922363
2016-02-25,14.722208023071289
2016-02-26,14.608492851257324
2016-02-29,14.76594352722168
2016-03-01,15.50949478149414
2016-03-02,15.885642051696777
2016-03-03,16.051847457885742
2016-03-04,16.410499572753906
2016-03-07,16.323020935058594
2016-03-08,16.086841583251953
2016-03-09,16.305526733398438
2016-03-10,16.13057518005371
2016-03-11,16.366756439208984
2016-03-14,16.305526733398438
2016-03-15,16.11308479309082
2016-03-16,16.47173309326172
2016-03-17,16.550460815429688
2016-03-18,16.716663360595703
2016-03-21,16.874204635620117
2016-03-22,16.795433044433594
2016-03-23,16.707902908325195
2016-03-24,16.69916343688965
2016-03-28,16.620389938354492
2016-03-29,16.812938690185547
2016-03-30,17.04924964904785
2016-03-31,17.07550621032715
2016-04-01,17.066749572753906
2016-04-04,16.979230880737305
2016-04-05,16.59412956237793
2016-04-06,16.760427474975586
2016-04-07,16.38408088684082
2016-04-08,16.5678768157959
2016-04-11,16.874204635620117
2016-04-12,17.101757049560547
2016-04-13,17.320568084716797
2016-04-14,17.338069915771484
2016-04-15,17.346820831298828
2016-04-18,17.4080867767334
2016-04-19,17.661893844604492
2016-04-20,17.434349060058594
