Date,Price
,FLIN
2018-02-08,22.095373153686523
2018-02-09,22.095373153686523
2018-02-12,22.289113998413086
2018-02-13,22.316789627075195
2018-02-14,22.41827392578125
2018-02-15,22.436721801757812
2018-02-16,21.98466682434082
2018-02-20,21.744802474975586
2018-02-21,21.742958068847656
2018-02-22,21.657155990600586
2018-02-23,21.989280700683594
2018-02-26,22.1230525970459
2018-02-27,21.842592239379883
2018-02-28,21.717124938964844
2018-03-01,21.50493621826172
2018-03-02,21.551063537597656
2018-03-05,21.68022346496582
2018-03-06,21.403451919555664
2018-03-07,21.311195373535156
2018-03-08,21.283517837524414
2018-03-09,21.292747497558594
2018-03-12,21.617488861083984
2018-03-13,21.624868392944336
2018-03-14,21.624868392944336
2018-03-15,21.48648452758789
2018-03-16,21.33887481689453
2018-03-19,20.877593994140625
2018-03-20,20.877593994140625
2018-03-21,21.25584602355957
2018-03-22,20.863754272460938
2018-03-23,20.757658004760742
2018-03-26,21.1451358795166
2018-03-27,21.200489044189453
2018-03-28,21.052881240844727
2018-03-29,21.357324600219727
2018-04-02,21.172815322875977
2018-04-03,21.348102569580078
2018-04-04,21.495710372924805
2018-04-05,21.643321990966797
2018-04-06,21.495710372924805
2018-04-09,21.790929794311523
2018-04-10,21.790929794311523
2018-04-11,21.652545928955078
2018-04-12,21.827831268310547
2018-04-13,21.744802474975586
2018-04-16,21.827831268310547
2018-04-17,21.827831268310547
2018-04-18,21.827831268310547
2018-04-19,21.827831268310547
2018-04-20,21.827831268310547
2018-04-23,21.541839599609375
2018-04-24,21.80938148498535
2018-04-25,21.43113136291504
2018-04-26,21.5870418548584
2018-04-27,21.735578536987305
2018-04-30,21.790929794311523
2018-05-01,21.59626579284668
2018-05-02,21.58796501159668
2018-05-03,21.311195373535156
2018-05-04,21.26506805419922
2018-05-07,21.253076553344727
2018-05-08,21.253076553344727
2018-05-09,21.25584602355957
2018-05-10,21.25584602355957
2018-05-11,21.286287307739258
2018-05-14,21.21894073486328
2018-05-15,20.849918365478516
2018-05-16,20.849918365478516
2018-05-17,20.868370056152344
2018-05-18,20.868370056152344
2018-05-21,20.42922592163086
2018-05-22,20.60082244873047
2018-05-23,20.60082244873047
2018-05-24,20.45505714416504
2018-05-25,20.813013076782227
2018-05-29,20.813013076782227
2018-05-30,20.813013076782227
2018-05-31,21.015052795410156
2018-06-01,21.191259384155273
2018-06-04,21.034427642822266
2018-06-05,21.034427642822266
2018-06-06,21.26506805419922
2018-06-07,21.099010467529297
2018-06-08,21.33887481689453
2018-06-11,21.320425033569336
2018-06-12,21.385005950927734
2018-06-13,21.412675857543945
2018-06-14,21.20510482788086
2018-06-15,21.071334838867188
2018-06-18,21.034427642822266
2018-06-19,20.84438133239746
2018-06-20,21.003528594970703
2018-06-21,21.011852264404297
2018-06-22,21.151569366455078
2018-06-25,20.920255661010742
2018-06-26,20.91099739074707
2018-06-27,20.522390365600586
2018-06-28,20.254060745239258
2018-06-29,20.77220916748047
2018-07-02,20.707441329956055
2018-07-03,20.818470001220703
2018-07-05,20.818470001220703
2018-07-06,20.836977005004883
2018-07-09,21.094202041625977
2018-07-10,21.234844207763672
2018-07-11,21.15619468688965
2018-07-12,21.34587287902832
2018-07-13,21.28850555419922
2018-07-16,20.985021591186523
2018-07-17,21.28110694885254
2018-07-18,21.28110694885254
2018-07-19,21.022031784057617
2018-07-20,21.22466278076172
2018-07-23,21.290355682373047
2018-07-24,21.290355682373047
2018-07-25,21.290355682373047
2018-07-26,21.571640014648438
2018-07-27,21.728010177612305
2018-07-30,21.864023208618164
2018-07-31,22.021318435668945
2018-08-01,21.993560791015625
2018-08-02,21.993560791015625
2018-08-03,22.021318435668945
2018-08-06,22.021318435668945
2018-08-07,22.021318435668945
2018-08-08,22.021318435668945
2018-08-09,22.021318435668945
2018-08-10,22.021318435668945
2018-08-13,21.567941665649414
2018-08-14,21.67804718017578
2018-08-15,21.20245933532715
2018-08-16,21.540178298950195
2018-08-17,21.540178298950195
2018-08-20,21.918607711791992
2018-08-21,21.975055694580078
2018-08-22,22.13235092163086
2018-08-23,21.836267471313477
2018-08-24,22.16010856628418
2018-08-27,22.27021598815918
2018-08-28,22.206369400024414
2018-08-29,22.06850814819336
2018-08-30,21.77149772644043
2018-08-31,21.947294235229492
2018-09-04,21.30886459350586
2018-09-05,21.253347396850586
2018-09-06,21.327367782592773
2018-09-07,21.392141342163086
2018-09-10,20.93875503540039
2018-09-11,20.767581939697266
2018-09-12,21.103456497192383
2018-09-13,21.41989517211914
2018-09-14,21.434703826904297
2018-09-17,20.953563690185547
2018-09-18,20.790714263916016
2018-09-19,20.97576904296875
2018-09-20,21.216341018676758
2018-09-21,20.651926040649414
2018-09-24,20.161535263061523
2018-09-25,20.429859161376953
2018-09-26,20.503883361816406
2018-09-27,20.291074752807617
2018-09-28,20.050504684448242
2018-10-01,20.09676742553711
2018-10-02,19.967227935791016
2018-10-03,19.47683334350586
2018-10-04,18.96794319152832
2018-10-05,18.338760375976562
2018-10-08,18.59783363342285
2018-10-09,18.286949157714844
2018-10-10,18.34986686706543
2018-10-11,18.34801483154297
2018-10-12,18.884672164916992
2018-10-15,18.884672164916992
2018-10-16,19.365806579589844
2018-10-17,18.801395416259766
2018-10-18,18.505313873291016
2018-10-19,18.48680305480957
2018-10-22,18.264741897583008
2018-10-23,18.190715789794922
2018-10-24,18.22772789001465
2018-10-25,18.218473434448242
2018-10-26,18.133350372314453
2018-10-29,18.09819221496582
2018-10-30,18.444242477416992
2018-10-31,18.616342544555664
